State_Name,District_Name,Crop_Year,Season,Crop,Area,Production,yield
Karnataka,BENGALURU RURAL,2007,Whole Year,Coconut,3965.0,20188.0,5.091551071878941
Karnataka,BELAGAVI,2016,Kharif,Sesamum,267.0,20200.0,75.65543071161048
Karnataka,CHIKKAMAGALURU,2016,Whole Year,Cashewnut,190.0,20200.0,106.31578947368422
Karnataka,HAVERI,2018,Rabi,Wheat,703.0,20200.0,28.73399715504977
Karnataka,CHIKKAMAGALURU,2018,Kharif,Urad,844.0,20200.0,23.93364928909952
Karnataka,SHIVAMOGGA,2013,Summer,Maize,4812.0,20210.0,4.199916874480466
Karnataka,BAGALKOT,2009,Rabi,Groundnut,17718.0,20266.0,1.1438085562704594
Karnataka,HAVERI,2001,Whole Year,Dry chillies,42720.0,20270.0,0.4744850187265917
Karnataka,CHAMARAJANAGAR,2002,Whole Year,Coconut,7599.0,20297.0,2.6710093433346493
Karnataka,YADAGIRI,2010,Kharif,Moong,47166.0,20298.0,0.4303523724716957
Karnataka,DHARWAD,2018,Summer,Groundnut,224.0,20300.0,90.625
Karnataka,BIDAR,2015,Rabi,Other Rabi Pulses,578.0,20300.0,35.12110726643598
Karnataka,UDUPI,2000,Whole Year,Banana,1091.0,20308.0,18.6141154903758
Karnataka,TUMAKURU,2011,Kharif,Groundnut,87050.0,20326.0,0.2334979896611143
Karnataka,BALLARI,2007,Kharif,Onion,3213.0,20332.0,6.328042328042328
Karnataka,CHAMARAJANAGAR,2003,Whole Year,Coconut,7613.0,20334.0,2.67095757257323
Karnataka,BELAGAVI,2004,Rabi,Gram,41421.0,20354.0,0.4913932546292943
Karnataka,CHIKKAMAGALURU,2003,Whole Year,Potato,3454.0,20360.0,5.894614939200927
Karnataka,MYSURU,2011,Whole Year,Turmeric,3908.0,20372.0,5.212896622313203
Karnataka,CHIKKAMAGALURU,2015,Whole Year,Cashewnut,179.0,20400.0,113.96648044692736
Karnataka,KOPPAL,2016,Kharif,Niger seed,1142.0,20400.0,17.86339754816112
Karnataka,BIDAR,2018,Kharif,Other Kharif Pulses,333.0,20400.0,61.26126126126125
Karnataka,BENGALURU RURAL,2015,Rabi,Maize,82.0,20400.0,248.78048780487805
Karnataka,KALABURAGI,2009,Kharif,Bajra,35856.0,20403.0,0.5690261044176707
Karnataka,HAVERI,2003,Whole Year,Onion,6568.0,20412.0,3.107795371498173
Karnataka,GADAG,2012,Kharif,Cotton,12863.0,20413.0,1.5869548316877866
Karnataka,RAICHUR,2012,Rabi,Sunflower,40399.0,20418.0,0.5054085497165771
Karnataka,DAVANGERE,2003,Whole Year,Arecanut,21235.0,20455.0,0.9632681893101012
Karnataka,MYSURU,1999,Whole Year,Banana,976.0,20468.0,20.97131147540984
Karnataka,CHIKKAMAGALURU,2014,Whole Year,Dry ginger,705.0,20478.0,29.046808510638296
Karnataka,HAVERI,2014,Kharif,Groundnut,15918.0,20490.0,1.2872220128156804
Karnataka,GADAG,2002,Kharif,Cotton,45540.0,20497.0,0.4500878348704435
Karnataka,TUMAKURU,2007,Whole Year,Ginger,10.0,20500.0,2050.0
Karnataka,HASSAN,2016,Kharif,Sesamum,818.0,20500.0,25.06112469437653
Karnataka,DHARWAD,2019,Whole Year,Coriander,415.0,20500.0,49.397590361445786
Karnataka,SHIVAMOGGA,2018,Summer,Sunflower,72.0,20500.0,284.72222222222223
Karnataka,BELAGAVI,2007,Whole Year,Ginger,10.0,20500.0,2050.0
Karnataka,MYSURU,2007,Whole Year,Dry ginger,999.0,20502.0,20.52252252252252
Karnataka,BELAGAVI,2004,Kharif,Bajra,40727.0,20505.0,0.5034743536229037
Karnataka,RAICHUR,1997,Rabi,Groundnut,31657.0,20511.0,0.6479135736172095
Karnataka,BELAGAVI,2004,Whole Year,Sweet potato,2164.0,20513.0,9.47920517560074
Karnataka,GADAG,2012,Rabi,Wheat,31619.0,20516.0,0.6488503747746608
Karnataka,BAGALKOT,2000,Rabi,Sunflower,36375.0,20518.0,0.5640687285223368
Karnataka,KALABURAGI,2005,Whole Year,Banana,862.0,20523.0,23.808584686774942
Karnataka,YADAGIRI,2013,Kharif,Bajra,19647.0,20531.0,1.044994146689062
Karnataka,BAGALKOT,1999,Rabi,Groundnut,15530.0,20537.0,1.322408242112041
Karnataka,BIDAR,2005,Rabi,Gram,40091.0,20541.0,0.5123593824050285
Karnataka,DHARWAD,2002,Kharif,Groundnut,29542.0,20558.0,0.6958905964389682
Karnataka,DAVANGERE,2007,Whole Year,Banana,1452.0,20560.0,14.15977961432507
Karnataka,KOPPAL,2000,Rabi,Jowar,39296.0,20578.0,0.5236665309446255
Karnataka,HAVERI,2018,Rabi,Cowpea(Lobia),733.0,20600.0,28.10368349249659
Karnataka,HAVERI,2019,Rabi,Wheat,560.0,20600.0,36.78571428571429
Karnataka,DAVANGERE,2016,Whole Year,Tobacco,283.0,20600.0,72.79151943462897
Karnataka,KOLAR,2018,Kharif,Potato,26.0,20600.0,792.3076923076923
Karnataka,RAICHUR,2000,Kharif,Groundnut,35823.0,20610.0,0.575328699438908
Karnataka,TUMAKURU,2000,Rabi,Groundnut,14851.0,20612.0,1.3879200053868426
Karnataka,DAVANGERE,2001,Kharif,Groundnut,18582.0,20625.0,1.109945108169196
Karnataka,HAVERI,2009,Rabi,Jowar,28483.0,20640.0,0.7246427693712039
Karnataka,CHAMARAJANAGAR,2012,Rabi,Rice,5933.0,20646.0,3.479858419012304
Karnataka,KODAGU,2009,Whole Year,Arecanut,3067.0,20653.0,6.733941962830127
Karnataka,KOPPAL,2000,Kharif,Cotton,25417.0,20690.0,0.8140221111854271
Karnataka,BAGALKOT,2006,Rabi,Sunflower,67538.0,20690.0,0.3063460570345583
Karnataka,TUMAKURU,2015,Rabi,Gram,1536.0,20700.0,13.4765625
Karnataka,BAGALKOT,2017,Whole Year,Ginger,8.0,20700.0,2587.5
Karnataka,UTTARA KANNADA,2019,Kharif,Jowar,157.0,20700.0,131.8471337579618
Karnataka,DAVANGERE,2015,Summer,Urad,400.0,20700.0,51.75
Karnataka,MYSURU,1999,Kharif,Jowar,18560.0,20711.0,1.115894396551724
Karnataka,BAGALKOT,2013,Rabi,Wheat,17901.0,20713.0,1.1570861963018826
Karnataka,HASSAN,2007,Whole Year,Arecanut,3880.0,20777.0,5.354896907216495
Karnataka,DHARWAD,2000,Rabi,Gram,35313.0,20779.0,0.588423526746524
Karnataka,DHARWAD,2004,Whole Year,Coconut,431.0,20787.13,48.23
Karnataka,DHARWAD,2017,Rabi,Other Rabi Pulses,487.0,20800.0,42.710472279260784
Karnataka,UTTARA KANNADA,2017,Whole Year,Sweet potato,16.0,20800.0,1300.0
Karnataka,HASSAN,2015,Summer,Maize,74.0,20800.0,281.0810810810811
Karnataka,MYSURU,2002,Whole Year,Tomato,1785.0,20801.0,11.653221288515406
Karnataka,VIJAYAPURA,2006,Kharif,Sunflower,117758.0,20809.0,0.1767098625995686
Karnataka,CHIKKAMAGALURU,2008,Kharif,Onion,3575.0,20812.0,5.821538461538461
Karnataka,DHARWAD,2012,Rabi,Jowar,48159.0,20817.0,0.4322556531489441
Karnataka,VIJAYAPURA,2006,Kharif,Tur,48162.0,20818.0,0.4322494913001952
Karnataka,HAVERI,1999,Kharif,Groundnut,27664.0,20820.0,0.7526026604973973
Karnataka,CHAMARAJANAGAR,2001,Kharif,Groundnut,16021.0,20834.0,1.3004182011110417
Karnataka,BALLARI,2010,Kharif,Groundnut,63596.0,20851.0,0.3278665324863199
Karnataka,CHIKKAMAGALURU,2005,Kharif,Potato,4388.0,20864.0,4.754785779398359
Karnataka,BENGALURU RURAL,2003,Whole Year,Potato,1467.0,20886.0,14.23721881390593
Karnataka,MANDYA,2015,Kharif,Castor seed,397.0,20900.0,52.64483627204031
Karnataka,HASSAN,2017,Whole Year,Tapioca,25.0,20900.0,836.0
Karnataka,RAICHUR,2003,Rabi,Rice,7058.0,20920.0,2.9640124681212807
Karnataka,BENGALURU URBAN,1999,Whole Year,Coconut,4383.0,20932.0,4.775724389687428
Karnataka,BALLARI,2010,Rabi,Cotton,7774.0,20933.0,2.6926935940313865
Karnataka,BIDAR,2004,Rabi,Gram,40496.0,20938.0,0.5170387198735678
Karnataka,KOPPAL,2012,Rabi,Sunflower,29673.0,20945.0,0.7058605466248778
Karnataka,BAGALKOT,2004,Kharif,Jowar,11225.0,20951.0,1.8664587973273945
Karnataka,KALABURAGI,2004,Kharif,Moong,106047.0,20955.0,0.197601063679312
Karnataka,MYSURU,2012,Rabi,Ragi,11862.0,20960.0,1.76698701736638
Karnataka,HAVERI,2013,Whole Year,Arecanut,1882.0,20963.0,11.138682252922424
Karnataka,DAVANGERE,2006,Kharif,Ragi,23050.0,20966.0,0.909587852494577
Karnataka,RAICHUR,2010,Kharif,Tur,62051.0,20986.0,0.3382056695299028
Karnataka,DHARWAD,2012,Rabi,Wheat,42901.0,20989.0,0.4892426749959208
Karnataka,CHITRADURGA,2019,Summer,Rice,118.0,21000.0,177.96610169491527
Karnataka,HAVERI,2017,Kharif,Other Kharif Pulses,217.0,21000.0,96.7741935483871
Karnataka,DAVANGERE,1999,Kharif,Ginger,16.0,21000.0,1312.5
Karnataka,MANDYA,2005,Whole Year,Ginger,16.0,21000.0,1312.5
Karnataka,VIJAYAPURA,2016,Kharif,Cowpea(Lobia),274.0,21000.0,76.64233576642334
Karnataka,BENGALURU URBAN,2016,Summer,Potato,13.0,21000.0,1615.3846153846157
Karnataka,BELAGAVI,1999,Rabi,Gram,26089.0,21028.0,0.8060101958679904
Karnataka,HAVERI,2000,Rabi,Jowar,34284.0,21034.0,0.6135223427838059
Karnataka,HASSAN,2008,Whole Year,Arecanut,3928.0,21034.0,5.354887983706721
Karnataka,BALLARI,2000,Kharif,Bajra,25729.0,21054.0,0.8182984181274049
Karnataka,BELAGAVI,2018,Kharif,Horse Gram,468.0,21100.0,45.085470085470085
Karnataka,BENGALURU URBAN,2017,Rabi,Ragi,132.0,21100.0,159.84848484848484
Karnataka,HAVERI,2017,Rabi,Cowpea(Lobia),519.0,21100.0,40.65510597302504
Karnataka,HASSAN,2014,Whole Year,Black pepper,4790.0,21102.0,4.405427974947808
Karnataka,KOLAR,2001,Whole Year,Peas & beans (Pulses),3784.0,21108.0,5.578224101479916
Karnataka,HAVERI,2013,Summer,Rice,7312.0,21110.0,2.887035010940919
Karnataka,GADAG,2006,Rabi,Wheat,37586.0,21114.0,0.5617517160644921
Karnataka,CHAMARAJANAGAR,2004,Kharif,Groundnut,20464.0,21120.0,1.0320562939796716
Karnataka,DAVANGERE,2000,Whole Year,Banana,1150.0,21140.0,18.382608695652173
Karnataka,VIJAYAPURA,2003,Kharif,Bajra,36571.0,21145.0,0.5781903694183916
Karnataka,BENGALURU RURAL,2015,Kharif,Groundnut,169.0,21200.0,125.44378698224853
Karnataka,BENGALURU URBAN,2017,Kharif,Horse Gram,307.0,21200.0,69.05537459283387
Karnataka,DAVANGERE,2004,Whole Year,Arecanut,22015.0,21206.0,0.9632523279582104
Karnataka,DAVANGERE,2008,Kharif,Ragi,20087.0,21221.0,1.0564544232588242
Karnataka,MYSURU,2008,Whole Year,Tobacco,73995.0,21229.0,0.2868977633623893
Karnataka,MYSURU,2000,Kharif,Horse Gram,28851.0,21242.0,0.7362656407056948
Karnataka,RAICHUR,2004,Whole Year,Coconut,441.0,21242.97,48.17
Karnataka,TUMAKURU,2006,Kharif,Groundnut,95256.0,21263.0,0.2232195347274712
Karnataka,RAICHUR,2002,Kharif,Cotton,31605.0,21270.0,0.6729947793070716
Karnataka,RAMANAGARA,2009,Kharif,Rice,7446.0,21277.0,2.85750738651625
Karnataka,CHITRADURGA,1999,Kharif,Jowar,19469.0,21288.0,1.0934305819507937
Karnataka,MANDYA,2018,Rabi,Rice,70.0,21300.0,304.2857142857143
Karnataka,CHIKKAMAGALURU,2017,Whole Year,Cardamom,1955.0,21300.0,10.89514066496163
Karnataka,BALLARI,2013,Rabi,Jowar,17618.0,21323.0,1.210296287887388
Karnataka,KOPPAL,2002,Kharif,Maize,9853.0,21330.0,2.164822896579722
Karnataka,DHARWAD,2005,Kharif,Groundnut,45806.0,21331.0,0.4656813517879754
Karnataka,RAICHUR,2000,Rabi,Groundnut,17058.0,21342.0,1.2511431586352444
Karnataka,BAGALKOT,1999,Kharif,Jowar,11598.0,21354.0,1.84117951370926
Karnataka,DAVANGERE,2002,Whole Year,Banana,1355.0,21367.0,15.7690036900369
Karnataka,VIJAYAPURA,1998,Kharif,Maize,5751.0,21373.0,3.716397148322031
Karnataka,CHITRADURGA,2006,Rabi,Maize,7136.0,21374.0,2.9952354260089686
Karnataka,KOLAR,2012,Kharif,Other Kharif Pulses,7152.0,21382.0,2.989653243847875
Karnataka,BELAGAVI,2012,Rabi,Gram,41764.0,21385.0,0.5120438655301216
Karnataka,BALLARI,2015,Rabi,Wheat,114.0,21400.0,187.71929824561403
Karnataka,KALABURAGI,2015,Whole Year,Turmeric,80.0,21400.0,267.5
Karnataka,YADAGIRI,2018,Whole Year,Turmeric,37.0,21400.0,578.3783783783783
Karnataka,HASSAN,2018,Rabi,Other Rabi Pulses,286.0,21400.0,74.82517482517483
Karnataka,RAICHUR,2015,Kharif,Castor seed,920.0,21400.0,23.26086956521739
Karnataka,DHARWAD,2015,Kharif,Urad,1090.0,21400.0,19.633027522935784
Karnataka,UDUPI,2009,Rabi,Rice,9283.0,21400.0,2.305289238392761
Karnataka,HAVERI,2014,Whole Year,Arecanut,2314.0,21410.0,9.2523768366465
Karnataka,HAVERI,2012,Rabi,Maize,5969.0,21457.0,3.594739487351315
Karnataka,DHARWAD,2004,Rabi,Wheat,39502.0,21470.0,0.5435167839603058
Karnataka,CHIKKAMAGALURU,2002,Whole Year,Onion,3102.0,21476.0,6.9232753062540295
Karnataka,CHAMARAJANAGAR,2006,Kharif,Ragi,17051.0,21483.0,1.2599261040408187
Karnataka,HASSAN,2015,Rabi,Onion,38.0,21500.0,565.7894736842105
Karnataka,CHIKBALLAPUR,2019,Kharif,Bajra,198.0,21500.0,108.58585858585862
Karnataka,BENGALURU RURAL,1998,Summer,Rice,6662.0,21506.0,3.228159711798259
Karnataka,HAVERI,2013,Rabi,Jowar,23338.0,21506.0,0.9215014140029136
Karnataka,DHARWAD,2014,Kharif,Groundnut,26377.0,21525.0,0.8160518633658111
Karnataka,CHITRADURGA,2014,Rabi,Gram,32153.0,21534.0,0.669735327963176
Karnataka,DHARWAD,2006,Kharif,Groundnut,33010.0,21538.0,0.6524689488033929
Karnataka,GADAG,2010,Rabi,Wheat,29193.0,21580.0,0.7392183057582297
Karnataka,VIJAYAPURA,2005,Rabi,Gram,52600.0,21590.0,0.4104562737642585
Karnataka,UTTARA KANNADA,2004,Kharif,Ginger,17.0,21600.0,1270.5882352941176
Karnataka,DAVANGERE,2018,Rabi,Wheat,209.0,21600.0,103.34928229665071
Karnataka,DAVANGERE,2019,Rabi,Wheat,190.0,21600.0,113.6842105263158
Karnataka,CHITRADURGA,2019,Kharif,Rice,96.0,21600.0,225.0
Karnataka,MANDYA,2019,Kharif,Urad,460.0,21600.0,46.95652173913043
Karnataka,HAVERI,2017,Rabi,Other Rabi Pulses,275.0,21600.0,78.54545454545453
Karnataka,CHIKKAMAGALURU,2015,Rabi,Dry chillies,107.0,21600.0,201.86915887850463
Karnataka,BELAGAVI,2018,Whole Year,Coriander,242.0,21600.0,89.25619834710744
Karnataka,BIDAR,2005,Kharif,Soyabean,31876.0,21652.0,0.6792571213452127
Karnataka,CHIKKAMAGALURU,2012,Whole Year,Black pepper,7649.0,21657.0,2.831350503333769
Karnataka,RAICHUR,2011,Rabi,Groundnut,28115.0,21661.0,0.770442824115241
Karnataka,BELAGAVI,2005,Whole Year,Tobacco,20109.0,21663.0,1.0772788303744592
Karnataka,BALLARI,1997,Rabi,Groundnut,20435.0,21666.0,1.0602397846831415
Karnataka,CHIKBALLAPUR,2010,Kharif,Rice,6599.0,21666.0,3.2832247310198515
Karnataka,DAVANGERE,2008,Whole Year,Banana,1796.0,21678.0,12.070155902004457
Karnataka,KODAGU,2016,Summer,Dry chillies,85.0,21700.0,255.2941176470588
Karnataka,DHARWAD,2019,Kharif,Sunflower,287.0,21700.0,75.60975609756098
Karnataka,CHAMARAJANAGAR,2019,Kharif,Castor seed,236.0,21700.0,91.94915254237289
Karnataka,BENGALURU RURAL,2019,Kharif,Groundnut,189.0,21700.0,114.8148148148148
Karnataka,MANDYA,2019,Whole Year,Turmeric,34.0,21700.0,638.2352941176471
Karnataka,DHARWAD,2019,Rabi,Potato,14.0,21700.0,1550.0
Karnataka,HAVERI,2017,Kharif,Moong,696.0,21700.0,31.178160919540232
Karnataka,DAVANGERE,2018,Rabi,Sunflower,177.0,21700.0,122.59887005649716
Karnataka,CHAMARAJANAGAR,2008,Kharif,Ragi,19005.0,21709.0,1.1422783478032097
Karnataka,CHAMARAJANAGAR,2006,Whole Year,Onion,2425.0,21722.0,8.957525773195876
Karnataka,TUMAKURU,2008,Kharif,Other Kharif Pulses,19573.0,21733.0,1.110356102794666
Karnataka,KOPPAL,2013,Rabi,Sunflower,31118.0,21758.0,0.6992094607622598
Karnataka,BENGALURU RURAL,1999,Summer,Rice,7949.0,21764.0,2.737954459680463
Karnataka,GADAG,1999,Rabi,Wheat,34882.0,21769.0,0.6240754543890832
Karnataka,VIJAYAPURA,2007,Rabi,Maize,7451.0,21787.0,2.924037042007784
Karnataka,BIDAR,2008,Rabi,Gram,38454.0,21799.0,0.5668851094814583
Karnataka,CHAMARAJANAGAR,2018,Summer,Ragi,95.0,21800.0,229.4736842105263
Karnataka,TUMAKURU,2016,Whole Year,Tapioca,36.0,21800.0,605.5555555555555
Karnataka,KOPPAL,2015,Kharif,Cowpea(Lobia),1086.0,21800.0,20.07366482504604
Karnataka,HAVERI,2019,Whole Year,Cashewnut,154.0,21800.0,141.55844155844156
Karnataka,BAGALKOT,2004,Whole Year,Coconut,452.0,21813.52,48.26
Karnataka,CHIKKAMAGALURU,2006,Whole Year,Arecanut,19046.0,21816.0,1.145437362175785
Karnataka,BALLARI,2007,Whole Year,Banana,1189.0,21821.0,18.352396972245582
Karnataka,BALLARI,2003,Kharif,Cotton,26088.0,21825.0,0.8365915363385464
Karnataka,CHAMARAJANAGAR,2008,Kharif,Onion,2107.0,21830.0,10.360702420503085
Karnataka,RAICHUR,1999,Kharif,Bajra,54069.0,21834.0,0.4038173445042445
Karnataka,HASSAN,2008,Rabi,Maize,7202.0,21848.0,3.033601777284088
Karnataka,TUMAKURU,2006,Kharif,Maize,12823.0,21857.0,1.704515324027139
Karnataka,SHIVAMOGGA,2004,Kharif,Dry ginger,1544.0,21858.0,14.156735751295336
Karnataka,MYSURU,2006,Kharif,Jowar,14845.0,21862.0,1.4726844055237454
Karnataka,RAICHUR,2009,Rabi,Groundnut,30330.0,21869.0,0.7210352786020442
Karnataka,MYSURU,2013,Whole Year,Turmeric,3340.0,21870.0,6.547904191616767
Karnataka,BENGALURU RURAL,2003,Whole Year,Banana,1910.0,21873.0,11.451832460732984
Karnataka,MYSURU,2012,Whole Year,Turmeric,3540.0,21884.0,6.181920903954802
Karnataka,CHAMARAJANAGAR,2019,Summer,Ragi,91.0,21900.0,240.65934065934067
Karnataka,MANDYA,2015,Kharif,Niger seed,739.0,21900.0,29.63464140730717
Karnataka,RAICHUR,2004,Kharif,Sunflower,100715.0,21923.0,0.2176736335203296
Karnataka,VIJAYAPURA,2000,Rabi,Gram,35955.0,21932.0,0.6099847031010986
Karnataka,UTTARA KANNADA,2014,Kharif,Maize,5667.0,21938.0,3.871184047997177
Karnataka,DAVANGERE,2006,Whole Year,Arecanut,22779.0,21942.0,0.9632556301856974
Karnataka,CHIKKAMAGALURU,2015,Kharif,Castor seed,418.0,22000.0,52.63157894736842
Karnataka,HASSAN,2009,Whole Year,Arecanut,4110.0,22009.0,5.354987834549879
Karnataka,GADAG,2002,Rabi,Jowar,78563.0,22012.0,0.2801827832440207
Karnataka,SHIVAMOGGA,2011,Summer,Maize,4623.0,22012.0,4.761410339606316
Karnataka,KALABURAGI,2013,Kharif,Urad,40904.0,22033.0,0.5386514766282027
Karnataka,VIJAYAPURA,2008,Rabi,Sunflower,93866.0,22056.0,0.2349732597532653
Karnataka,KOLAR,1997,Summer,Rice,7914.0,22059.0,2.787338893100834
Karnataka,DHARWAD,2005,Rabi,Gram,36568.0,22059.0,0.6032323342813388
Karnataka,KOPPAL,2009,Rabi,Jowar,43766.0,22063.0,0.5041127816112965
Karnataka,BENGALURU RURAL,2013,Whole Year,Coconut,2782.0,22072.0,7.933860531991373
Karnataka,DAVANGERE,2011,Kharif,Jowar,11152.0,22091.0,1.980900286944046
Karnataka,BENGALURU URBAN,2010,Whole Year,Coconut,2311.0,22092.0,9.559498052791
Karnataka,BENGALURU RURAL,2017,Kharif,Onion,20.0,22100.0,1105.0
Karnataka,BIDAR,2016,Summer,Onion,15.0,22100.0,1473.333333333333
Karnataka,MANDYA,2017,Whole Year,Sweet potato,17.0,22100.0,1300.0
Karnataka,TUMAKURU,2013,Whole Year,Ginger,8.0,22100.0,2762.5
Karnataka,RAMANAGARA,2017,Kharif,Onion,20.0,22100.0,1105.0
Karnataka,MANDYA,2018,Kharif,Tur,341.0,22100.0,64.80938416422288
Karnataka,HAVERI,2000,Whole Year,Dry chillies,37609.0,22115.0,0.588024143157223
Karnataka,CHITRADURGA,2007,Kharif,Jowar,17556.0,22125.0,1.260252904989747
Karnataka,BAGALKOT,1998,Kharif,Cotton,15225.0,22129.0,1.4534646962233169
Karnataka,CHAMARAJANAGAR,2009,Kharif,Ragi,16847.0,22129.0,1.3135276310322312
Karnataka,RAICHUR,2005,Kharif,Onion,1527.0,22135.0,14.495743287491814
Karnataka,BENGALURU RURAL,2005,Kharif,Rice,9729.0,22181.0,2.279884880254908
Karnataka,HAVERI,2011,Kharif,Onion,3805.0,22195.0,5.83311432325887
Karnataka,MYSURU,2006,Kharif,Other Kharif Pulses,31048.0,22195.0,0.7148608606029374
Karnataka,CHAMARAJANAGAR,2015,Summer,Potato,16.0,22200.0,1387.5
Karnataka,RAMANAGARA,2019,Kharif,Castor seed,216.0,22200.0,102.77777777777776
Karnataka,UDUPI,2017,Summer,Rice,71.0,22200.0,312.6760563380281
Karnataka,DAVANGERE,2017,Rabi,Wheat,196.0,22200.0,113.26530612244898
Karnataka,KALABURAGI,2008,Rabi,Wheat,20333.0,22229.0,1.0932474302857424
Karnataka,BALLARI,2011,Rabi,Jowar,11332.0,22252.0,1.9636427815037063
Karnataka,KOLAR,2013,Whole Year,Coconut,2805.0,22254.0,7.933689839572192
Karnataka,CHITRADURGA,2003,Whole Year,Sugarcane,330.0,22258.0,67.44848484848485
Karnataka,CHAMARAJANAGAR,2010,Kharif,Ragi,17749.0,22259.0,1.2540988224688714
Karnataka,CHAMARAJANAGAR,1999,Whole Year,Onion,1243.0,22282.0,17.925985518905872
Karnataka,RAICHUR,2008,Rabi,Groundnut,28747.0,22285.0,0.7752113263992765
Karnataka,KALABURAGI,2007,Whole Year,Banana,1114.0,22293.0,20.01166965888689
Karnataka,HAVERI,2017,Rabi,Safflower,386.0,22300.0,57.77202072538861
Karnataka,RAMANAGARA,2012,Whole Year,Ginger,7.0,22300.0,3185.7142857142853
Karnataka,GADAG,2008,Rabi,Wheat,33917.0,22306.0,0.657664298139576
Karnataka,VIJAYAPURA,2000,Kharif,Groundnut,51040.0,22311.0,0.4371277429467085
Karnataka,DHARWAD,2006,Rabi,Jowar,34138.0,22343.0,0.6544905969886929
Karnataka,GADAG,2011,Rabi,Jowar,46319.0,22357.0,0.4826744964269522
Karnataka,BAGALKOT,2000,Kharif,Jowar,11375.0,22359.0,1.9656263736263733
Karnataka,MYSURU,2014,Rabi,Ragi,12834.0,22361.0,1.7423250740221288
Karnataka,GADAG,2008,Rabi,Sunflower,61430.0,22364.0,0.3640566498453524
Karnataka,DAKSHINA KANNADA,2017,Summer,Urad,404.0,22400.0,55.44554455445545
Karnataka,BELAGAVI,2019,Rabi,Horse Gram,295.0,22400.0,75.9322033898305
Karnataka,GADAG,2019,Summer,Bajra,215.0,22400.0,104.18604651162792
Karnataka,GADAG,2018,Rabi,Horse Gram,606.0,22400.0,36.96369636963696
Karnataka,DAVANGERE,1998,Rabi,Groundnut,10704.0,22443.0,2.0966928251121075
Karnataka,BENGALURU RURAL,2004,Whole Year,Potato,1660.0,22458.0,13.528915662650602
Karnataka,BAGALKOT,2011,Whole Year,Turmeric,3225.0,22475.0,6.968992248062016
Karnataka,CHIKKAMAGALURU,2007,Kharif,Onion,3735.0,22496.0,6.023025435073627
Karnataka,BENGALURU RURAL,2019,Rabi,Ragi,159.0,22500.0,141.50943396226413
Karnataka,BENGALURU URBAN,2011,Whole Year,Coconut,2264.0,22508.0,9.941696113074205
Karnataka,DHARWAD,2011,Rabi,Jowar,39465.0,22536.0,0.5710376282782212
Karnataka,BAGALKOT,2001,Kharif,Cotton,14104.0,22539.0,1.598057288712422
Karnataka,CHIKKAMAGALURU,1998,Kharif,Onion,2506.0,22574.0,9.007980845969673
Karnataka,TUMAKURU,1999,Rabi,Groundnut,13697.0,22576.0,1.6482441410527853
Karnataka,UDUPI,2008,Rabi,Rice,10318.0,22594.0,2.189765458422175
Karnataka,BENGALURU RURAL,2019,Summer,Maize,57.0,22600.0,396.49122807017534
Karnataka,CHAMARAJANAGAR,2017,Kharif,Castor seed,366.0,22600.0,61.74863387978142
Karnataka,DHARWAD,2017,Kharif,Urad,1422.0,22600.0,15.89310829817159
Karnataka,DHARWAD,2006,Rabi,Wheat,37675.0,22644.0,0.6010351692103517
Karnataka,KOPPAL,2000,Kharif,Groundnut,34526.0,22654.0,0.6561431964316746
Karnataka,VIJAYAPURA,2002,Kharif,Bajra,55607.0,22679.0,0.40784433614473
Karnataka,BENGALURU RURAL,2004,Kharif,Groundnut,16645.0,22683.0,1.3627515770501653
Karnataka,MANDYA,2018,Kharif,Urad,470.0,22700.0,48.29787234042553
Karnataka,MYSURU,2014,Rabi,Maize,6266.0,22704.0,3.623364187679541
Karnataka,TUMAKURU,2014,Kharif,Rice,7636.0,22713.0,2.974463069669984
Karnataka,KOPPAL,2005,Rabi,Sunflower,62097.0,22727.0,0.3659919158735527
Karnataka,HASSAN,2006,Rabi,Maize,6848.0,22729.0,3.319071261682243
Karnataka,VIJAYAPURA,2007,Kharif,Sunflower,58479.0,22743.0,0.3889088390704355
Karnataka,CHIKKAMAGALURU,2002,Whole Year,Mango,1759.0,22753.0,12.935190449118815
Karnataka,BENGALURU URBAN,2012,Whole Year,Coconut,2312.0,22763.0,9.845588235294118
Karnataka,BAGALKOT,2008,Rabi,Onion,2526.0,22773.0,9.01543942992874
Karnataka,HAVERI,2018,Summer,Sunflower,189.0,22800.0,120.63492063492065
Karnataka,CHIKBALLAPUR,2016,Kharif,Cotton,109.0,22800.0,209.17431192660555
Karnataka,RAICHUR,1997,Kharif,Groundnut,62527.0,22818.0,0.3649303500887617
Karnataka,VIJAYAPURA,2014,Rabi,Maize,7579.0,22824.0,3.0114790869507853
Karnataka,CHIKKAMAGALURU,2000,Whole Year,Onion,2886.0,22825.0,7.908870408870409
Karnataka,KOPPAL,1999,Kharif,Groundnut,40810.0,22826.0,0.5593236951727518
Karnataka,BIDAR,2003,Rabi,Gram,40561.0,22830.0,0.5628559453662385
Karnataka,DAVANGERE,2002,Kharif,Ragi,29761.0,22834.0,0.7672457242700178
Karnataka,UTTARA KANNADA,2009,Whole Year,Banana,2236.0,22836.0,10.2128801431127
Karnataka,KOPPAL,2010,Rabi,Groundnut,24183.0,22836.0,0.9442997146755986
Karnataka,KOLAR,2001,Kharif,Maize,15429.0,22856.0,1.4813662583446756
