Arrival_Date,Commodity,Market,Min_Price,Max_Price,Modal_Price,State,District
2022-04-22,Wheat,Khilchipur,1970.0,2212.0,2150.0,Madhya Pradesh,Rajgarh
2022-04-23,Wheat,Khilchipur,2000.0,2251.0,2200.0,Madhya Pradesh,Rajgarh
2022-04-26,Wheat,Khilchipur,1950.0,2140.0,2100.0,Madhya Pradesh,Rajgarh
2022-04-27,Wheat,Khilchipur,1950.0,2126.0,2075.0,Madhya Pradesh,Rajgarh
2022-04-28,Wheat,Khilchipur,2050.0,2175.0,2100.0,Madhya Pradesh,Rajgarh
2022-04-29,Wheat,Khilchipur,2050.0,2183.0,2120.0,Madhya Pradesh,Rajgarh
2022-05-04,Wheat,Khilchipur,2000.0,2155.0,2100.0,Madhya Pradesh,Rajgarh
2022-05-05,Wheat,Khilchipur,2000.0,2189.0,2150.0,Madhya Pradesh,Rajgarh
2022-05-11,Wheat,Khilchipur,2000.0,2141.0,2100.0,Madhya Pradesh,Rajgarh
2022-05-12,Wheat,Khilchipur,2048.0,2153.0,2100.0,Madhya Pradesh,Rajgarh
2022-05-13,Wheat,Khilchipur,2060.0,2188.0,2150.0,Madhya Pradesh,Rajgarh
2022-05-14,Wheat,Khilchipur,1996.0,2060.0,2040.0,Madhya Pradesh,Rajgarh
2022-05-17,Wheat,Khilchipur,1970.0,2061.0,2040.0,Madhya Pradesh,Rajgarh
2022-05-18,Wheat,Khilchipur,1960.0,2090.0,2020.0,Madhya Pradesh,Rajgarh
2022-05-19,Wheat,Khilchipur,1970.0,2071.0,2050.0,Madhya Pradesh,Rajgarh
2022-05-20,Wheat,Khilchipur,1900.0,2059.0,2040.0,Madhya Pradesh,Rajgarh
2022-05-21,Wheat,Khilchipur,1950.0,2060.0,2030.0,Madhya Pradesh,Rajgarh
2022-05-22,Wheat,Khilchipur,1960.0,2035.0,1980.0,Madhya Pradesh,Rajgarh
2022-05-24,Wheat,Khilchipur,1950.0,2070.0,2020.0,Madhya Pradesh,Rajgarh
2022-05-25,Wheat,Khilchipur,1866.0,2008.0,1975.0,Madhya Pradesh,Rajgarh
2022-05-26,Wheat,Khilchipur,1780.0,2011.0,2005.0,Madhya Pradesh,Rajgarh
2022-05-27,Wheat,Khilchipur,1775.0,2005.0,1950.0,Madhya Pradesh,Rajgarh
2022-05-28,Wheat,Khilchipur,1856.0,2024.0,1975.0,Madhya Pradesh,Rajgarh
2022-05-31,Wheat,Khilchipur,1870.0,2060.0,2030.0,Madhya Pradesh,Rajgarh
2022-06-01,Wheat,Khilchipur,1773.0,2006.0,1990.0,Madhya Pradesh,Rajgarh
2022-06-02,Wheat,Khilchipur,1818.0,2001.0,1990.0,Madhya Pradesh,Rajgarh
2022-06-03,Wheat,Khilchipur,1863.0,2025.0,2000.0,Madhya Pradesh,Rajgarh
2022-06-07,Wheat,Khilchipur,1825.0,1992.0,1960.0,Madhya Pradesh,Rajgarh
2022-06-08,Wheat,Khilchipur,1835.0,1974.0,1955.0,Madhya Pradesh,Rajgarh
2022-06-09,Wheat,Khilchipur,1900.0,1985.0,1950.0,Madhya Pradesh,Rajgarh
2022-06-10,Wheat,Khilchipur,1825.0,1980.0,1960.0,Madhya Pradesh,Rajgarh
2022-06-11,Wheat,Khilchipur,1835.0,2001.0,1975.0,Madhya Pradesh,Rajgarh
2022-06-14,Wheat,Khilchipur,1812.0,1960.0,1945.0,Madhya Pradesh,Rajgarh
2022-06-15,Wheat,Khilchipur,1810.0,1960.0,1925.0,Madhya Pradesh,Rajgarh
2022-06-16,Wheat,Khilchipur,1811.0,1950.0,1920.0,Madhya Pradesh,Rajgarh
2022-06-17,Wheat,Khilchipur,1810.0,1965.0,1940.0,Madhya Pradesh,Rajgarh
2022-06-18,Wheat,Khilchipur,1726.0,1969.0,1950.0,Madhya Pradesh,Rajgarh
2022-06-21,Wheat,Khilchipur,1794.0,1932.0,1900.0,Madhya Pradesh,Rajgarh
2022-06-22,Wheat,Khilchipur,1809.0,1945.0,1920.0,Madhya Pradesh,Rajgarh
2022-06-23,Wheat,Khilchipur,1848.0,1981.0,1960.0,Madhya Pradesh,Rajgarh
2022-06-28,Wheat,Khilchipur,1940.0,2005.0,1980.0,Madhya Pradesh,Rajgarh
2022-06-29,Wheat,Khilchipur,1896.0,2036.0,2020.0,Madhya Pradesh,Rajgarh
2022-07-02,Wheat,Khilchipur,1960.0,2025.0,2000.0,Madhya Pradesh,Rajgarh
2022-07-05,Wheat,Khilchipur,1945.0,2086.0,2065.0,Madhya Pradesh,Rajgarh
2022-07-06,Wheat,Khilchipur,2000.0,2030.0,2020.0,Madhya Pradesh,Rajgarh
2022-07-07,Wheat,Khilchipur,1975.0,2072.0,2050.0,Madhya Pradesh,Rajgarh
2022-07-08,Wheat,Khilchipur,1900.0,2038.0,2020.0,Madhya Pradesh,Rajgarh
2022-07-09,Wheat,Khilchipur,1930.0,2040.0,2020.0,Madhya Pradesh,Rajgarh
2022-07-19,Wheat,Khilchipur,1960.0,2089.0,2075.0,Madhya Pradesh,Rajgarh
2022-07-21,Wheat,Khilchipur,1985.0,2135.0,2125.0,Madhya Pradesh,Rajgarh
2022-07-22,Wheat,Khilchipur,2025.0,2185.0,2130.0,Madhya Pradesh,Rajgarh
2022-07-23,Wheat,Khilchipur,2076.0,2136.0,2120.0,Madhya Pradesh,Rajgarh
2022-07-26,Wheat,Khilchipur,2039.0,2150.0,2140.0,Madhya Pradesh,Rajgarh
2022-07-27,Wheat,Khilchipur,2050.0,2174.0,2150.0,Madhya Pradesh,Rajgarh
2022-07-29,Wheat,Khilchipur,2124.0,2257.0,2220.0,Madhya Pradesh,Rajgarh
2022-08-02,Wheat,Khilchipur,2125.0,2276.0,2250.0,Madhya Pradesh,Rajgarh
2022-08-03,Wheat,Khilchipur,2100.0,2244.0,2230.0,Madhya Pradesh,Rajgarh
2022-08-04,Wheat,Khilchipur,2100.0,2232.0,2200.0,Madhya Pradesh,Rajgarh
2022-08-05,Wheat,Khilchipur,2135.0,2251.0,2240.0,Madhya Pradesh,Rajgarh
2022-08-06,Wheat,Khilchipur,2235.0,2281.0,2260.0,Madhya Pradesh,Rajgarh
2022-08-09,Wheat,Khilchipur,2190.0,2226.0,2200.0,Madhya Pradesh,Rajgarh
2022-08-10,Wheat,Khilchipur,2170.0,2226.0,2200.0,Madhya Pradesh,Rajgarh
2022-08-13,Wheat,Khilchipur,2100.0,2241.0,2200.0,Madhya Pradesh,Rajgarh
2022-08-17,Wheat,Khilchipur,2240.0,2288.0,2260.0,Madhya Pradesh,Rajgarh
2022-08-18,Wheat,Khilchipur,2171.0,2305.0,2300.0,Madhya Pradesh,Rajgarh
2022-08-20,Wheat,Khilchipur,2145.0,2295.0,2260.0,Madhya Pradesh,Rajgarh
2022-08-24,Wheat,Khilchipur,2294.0,2310.0,2300.0,Madhya Pradesh,Rajgarh
2022-08-25,Wheat,Khilchipur,2298.0,2310.0,2300.0,Madhya Pradesh,Rajgarh
2022-08-26,Wheat,Khilchipur,2123.0,2284.0,2250.0,Madhya Pradesh,Rajgarh
2022-08-29,Wheat,Khilchipur,2205.0,2340.0,2250.0,Madhya Pradesh,Rajgarh
2022-08-31,Wheat,Khilchipur,2155.0,2269.0,2250.0,Madhya Pradesh,Rajgarh
2022-09-01,Wheat,Khilchipur,2100.0,2257.0,2240.0,Madhya Pradesh,Rajgarh
2022-09-02,Wheat,Khilchipur,2115.0,2259.0,2250.0,Madhya Pradesh,Rajgarh
2022-09-03,Wheat,Khilchipur,2200.0,2264.0,2250.0,Madhya Pradesh,Rajgarh
2022-09-06,Wheat,Khilchipur,2111.0,2270.0,2200.0,Madhya Pradesh,Rajgarh
2022-09-07,Wheat,Khilchipur,2124.0,2267.0,2250.0,Madhya Pradesh,Rajgarh
2022-09-08,Wheat,Khilchipur,2110.0,2261.0,2250.0,Madhya Pradesh,Rajgarh
2022-09-09,Wheat,Khilchipur,2176.0,2246.0,2220.0,Madhya Pradesh,Rajgarh
2022-09-11,Wheat,Khilchipur,2230.0,2305.0,2260.0,Madhya Pradesh,Rajgarh
2022-09-13,Wheat,Khilchipur,2115.0,2242.0,2230.0,Madhya Pradesh,Rajgarh
2022-09-14,Wheat,Khilchipur,2200.0,2245.0,2230.0,Madhya Pradesh,Rajgarh
2022-09-15,Wheat,Khilchipur,2105.0,2247.0,2220.0,Madhya Pradesh,Rajgarh
2022-09-16,Wheat,Khilchipur,2220.0,2250.0,2230.0,Madhya Pradesh,Rajgarh
2022-09-17,Wheat,Khilchipur,2190.0,2258.0,2240.0,Madhya Pradesh,Rajgarh
2022-09-19,Wheat,Khilchipur,2290.0,2389.0,2389.0,Madhya Pradesh,Rajgarh
2022-09-20,Wheat,Khilchipur,2045.0,2245.0,2230.0,Madhya Pradesh,Rajgarh
2022-09-21,Wheat,Khilchipur,2120.0,2241.0,2230.0,Madhya Pradesh,Rajgarh
2022-09-22,Wheat,Khilchipur,2206.0,2236.0,2230.0,Madhya Pradesh,Rajgarh
2022-09-23,Wheat,Khilchipur,2205.0,2225.0,2220.0,Madhya Pradesh,Rajgarh
2022-09-24,Wheat,Khilchipur,2110.0,2247.0,2240.0,Madhya Pradesh,Rajgarh
2022-09-27,Wheat,Khilchipur,2131.0,2268.0,2250.0,Madhya Pradesh,Rajgarh
2022-09-28,Wheat,Khilchipur,2150.0,2294.0,2260.0,Madhya Pradesh,Rajgarh
2022-09-29,Wheat,Khilchipur,2240.0,2278.0,2260.0,Madhya Pradesh,Rajgarh
2022-09-30,Wheat,Khilchipur,2160.0,2280.0,2270.0,Madhya Pradesh,Rajgarh
2022-10-01,Wheat,Khilchipur,2189.0,2273.0,2260.0,Madhya Pradesh,Rajgarh
2022-10-03,Wheat,Khilchipur,2250.0,2250.0,2250.0,Madhya Pradesh,Rajgarh
2022-10-07,Wheat,Khilchipur,2216.0,2300.0,2250.0,Madhya Pradesh,Rajgarh
2022-10-08,Wheat,Khilchipur,2216.0,2300.0,2250.0,Madhya Pradesh,Rajgarh
2022-10-09,Wheat,Khilchipur,2150.0,2282.0,2250.0,Madhya Pradesh,Rajgarh
2022-10-11,Wheat,Khilchipur,2100.0,2293.0,2275.0,Madhya Pradesh,Rajgarh
2022-10-12,Wheat,Khilchipur,2150.0,2300.0,2270.0,Madhya Pradesh,Rajgarh
2022-10-13,Wheat,Khilchipur,2175.0,2290.0,2200.0,Madhya Pradesh,Rajgarh
2022-10-14,Wheat,Khilchipur,2150.0,2270.0,2260.0,Madhya Pradesh,Rajgarh
2022-10-15,Wheat,Khilchipur,2225.0,2271.0,2250.0,Madhya Pradesh,Rajgarh
2022-10-18,Wheat,Khilchipur,2235.0,2301.0,2280.0,Madhya Pradesh,Rajgarh
2022-10-19,Wheat,Khilchipur,2000.0,2305.0,2300.0,Madhya Pradesh,Rajgarh
2022-10-20,Wheat,Khilchipur,2100.0,2315.0,2300.0,Madhya Pradesh,Rajgarh
2022-10-21,Wheat,Khilchipur,2200.0,2385.0,2300.0,Madhya Pradesh,Rajgarh
2022-10-28,Wheat,Khilchipur,2280.0,2392.0,2380.0,Madhya Pradesh,Rajgarh
2022-10-29,Wheat,Khilchipur,2390.0,2416.0,2400.0,Madhya Pradesh,Rajgarh
2022-11-01,Wheat,Khilchipur,2340.0,2411.0,2400.0,Madhya Pradesh,Rajgarh
2022-11-02,Wheat,Khilchipur,2200.0,2412.0,2400.0,Madhya Pradesh,Rajgarh
2022-11-03,Wheat,Khilchipur,2320.0,2408.0,2400.0,Madhya Pradesh,Rajgarh
2022-11-04,Wheat,Khilchipur,2365.0,2405.0,2400.0,Madhya Pradesh,Rajgarh
2022-11-05,Wheat,Khilchipur,2200.0,2412.0,2400.0,Madhya Pradesh,Rajgarh
2022-11-09,Wheat,Khilchipur,2450.0,2504.0,2500.0,Madhya Pradesh,Rajgarh
2022-11-11,Wheat,Khilchipur,2250.0,2501.0,2450.0,Madhya Pradesh,Rajgarh
2022-11-12,Wheat,Khilchipur,2450.0,2511.0,2480.0,Madhya Pradesh,Rajgarh
2022-11-14,Wheat,Khilchipur,2180.0,2200.0,2190.0,Madhya Pradesh,Rajgarh
2022-11-16,Wheat,Khilchipur,2350.0,2476.0,2470.0,Madhya Pradesh,Rajgarh
2022-11-17,Wheat,Khilchipur,2330.0,2462.0,2450.0,Madhya Pradesh,Rajgarh
2022-11-18,Wheat,Khilchipur,2380.0,2450.0,2400.0,Madhya Pradesh,Rajgarh
2022-11-19,Wheat,Khilchipur,2372.0,2456.0,2450.0,Madhya Pradesh,Rajgarh
2022-11-22,Wheat,Khilchipur,2385.0,2476.0,2450.0,Madhya Pradesh,Rajgarh
2022-11-24,Wheat,Khilchipur,2380.0,2494.0,2450.0,Madhya Pradesh,Rajgarh
2022-11-25,Wheat,Khilchipur,2375.0,2496.0,2460.0,Madhya Pradesh,Rajgarh
2022-11-26,Wheat,Khilchipur,2400.0,2480.0,2460.0,Madhya Pradesh,Rajgarh
2022-11-29,Wheat,Khilchipur,2440.0,2491.0,2470.0,Madhya Pradesh,Rajgarh
2022-11-30,Wheat,Khilchipur,2390.0,2496.0,2450.0,Madhya Pradesh,Rajgarh
2022-12-01,Wheat,Khilchipur,2375.0,2501.0,2480.0,Madhya Pradesh,Rajgarh
2022-12-02,Wheat,Khilchipur,2400.0,2501.0,2460.0,Madhya Pradesh,Rajgarh
2022-12-03,Wheat,Khilchipur,2450.0,2510.0,2490.0,Madhya Pradesh,Rajgarh
2022-12-06,Wheat,Khilchipur,2450.0,2530.0,2500.0,Madhya Pradesh,Rajgarh
2022-12-07,Wheat,Khilchipur,2500.0,2542.0,2520.0,Madhya Pradesh,Rajgarh
2022-12-08,Wheat,Khilchipur,2500.0,2561.0,2540.0,Madhya Pradesh,Rajgarh
2022-12-09,Wheat,Khilchipur,2500.0,2565.0,2550.0,Madhya Pradesh,Rajgarh
2022-12-12,Wheat,Khilchipur,2500.0,2500.0,2500.0,Madhya Pradesh,Rajgarh
2022-12-13,Wheat,Khilchipur,2490.0,2611.0,2560.0,Madhya Pradesh,Rajgarh
2022-12-15,Wheat,Khilchipur,2535.0,2577.0,2560.0,Madhya Pradesh,Rajgarh
2022-12-16,Wheat,Khilchipur,2550.0,2590.0,2560.0,Madhya Pradesh,Rajgarh
2022-12-17,Wheat,Khilchipur,2500.0,2600.0,2550.0,Madhya Pradesh,Rajgarh
2022-12-20,Wheat,Khilchipur,2590.0,2619.0,2600.0,Madhya Pradesh,Rajgarh
2022-12-21,Wheat,Khilchipur,2590.0,2625.0,2600.0,Madhya Pradesh,Rajgarh
2022-12-22,Wheat,Khilchipur,2600.0,2650.0,2620.0,Madhya Pradesh,Rajgarh
2022-12-24,Wheat,Khilchipur,2600.0,2663.0,2650.0,Madhya Pradesh,Rajgarh
2022-12-27,Wheat,Khilchipur,2550.0,2650.0,2630.0,Madhya Pradesh,Rajgarh
2022-12-28,Wheat,Khilchipur,2600.0,2634.0,2620.0,Madhya Pradesh,Rajgarh
2022-12-29,Wheat,Khilchipur,2530.0,2645.0,2600.0,Madhya Pradesh,Rajgarh
2022-12-30,Wheat,Khilchipur,2307.0,2600.0,2580.0,Madhya Pradesh,Rajgarh
2022-12-31,Wheat,Khilchipur,2580.0,2597.0,2590.0,Madhya Pradesh,Rajgarh
2023-01-03,Wheat,Khilchipur,2601.0,2635.0,2620.0,Madhya Pradesh,Rajgarh
2023-01-05,Wheat,Khilchipur,2500.0,2640.0,2620.0,Madhya Pradesh,Rajgarh
2023-01-06,Wheat,Khilchipur,2450.0,2640.0,2600.0,Madhya Pradesh,Rajgarh
2023-01-07,Wheat,Khilchipur,2600.0,2640.0,2620.0,Madhya Pradesh,Rajgarh
2023-01-10,Wheat,Khilchipur,2590.0,2631.0,2600.0,Madhya Pradesh,Rajgarh
2023-01-12,Wheat,Khilchipur,2585.0,2640.0,2600.0,Madhya Pradesh,Rajgarh
2023-01-13,Wheat,Khilchipur,2600.0,2640.0,2620.0,Madhya Pradesh,Rajgarh
2023-01-17,Wheat,Khilchipur,2650.0,2696.0,2660.0,Madhya Pradesh,Rajgarh
2023-01-18,Wheat,Khilchipur,2599.0,2715.0,2670.0,Madhya Pradesh,Rajgarh
2023-01-19,Wheat,Khilchipur,2600.0,2739.0,2720.0,Madhya Pradesh,Rajgarh
2023-01-20,Wheat,Khilchipur,2570.0,2720.0,2622.0,Madhya Pradesh,Rajgarh
2023-01-24,Wheat,Khilchipur,2800.0,2896.0,2850.0,Madhya Pradesh,Rajgarh
2023-01-25,Wheat,Khilchipur,2868.0,2916.0,2900.0,Madhya Pradesh,Rajgarh
2023-01-27,Wheat,Khilchipur,2700.0,2760.0,2750.0,Madhya Pradesh,Rajgarh
2023-01-28,Wheat,Khilchipur,2486.0,2568.0,2500.0,Madhya Pradesh,Rajgarh
2023-01-31,Wheat,Khilchipur,2517.0,2586.0,2550.0,Madhya Pradesh,Rajgarh
2023-02-01,Wheat,Khilchipur,2625.0,2665.0,2650.0,Madhya Pradesh,Rajgarh
2023-02-02,Wheat,Khilchipur,2550.0,2642.0,2620.0,Madhya Pradesh,Rajgarh
2023-02-03,Wheat,Khilchipur,2550.0,2600.0,2580.0,Madhya Pradesh,Rajgarh
2023-02-04,Wheat,Khilchipur,2500.0,2534.0,2520.0,Madhya Pradesh,Rajgarh
2023-02-07,Wheat,Khilchipur,2400.0,2475.0,2450.0,Madhya Pradesh,Rajgarh
2023-02-08,Wheat,Khilchipur,2400.0,2425.0,2410.0,Madhya Pradesh,Rajgarh
2023-02-09,Wheat,Khilchipur,2350.0,2463.0,2400.0,Madhya Pradesh,Rajgarh
2023-02-10,Wheat,Khilchipur,2425.0,2480.0,2450.0,Madhya Pradesh,Rajgarh
2023-02-11,Wheat,Khilchipur,2255.0,2400.0,2320.0,Madhya Pradesh,Rajgarh
2023-02-14,Wheat,Khilchipur,2100.0,2350.0,2250.0,Madhya Pradesh,Rajgarh
2023-02-15,Wheat,Khilchipur,2180.0,2228.0,2210.0,Madhya Pradesh,Rajgarh
2023-02-16,Wheat,Khilchipur,2200.0,2240.0,2220.0,Madhya Pradesh,Rajgarh
2023-02-17,Wheat,Khilchipur,2150.0,2440.0,2310.0,Madhya Pradesh,Rajgarh
2023-02-18,Wheat,Khilchipur,2205.0,2275.0,2250.0,Madhya Pradesh,Rajgarh
2023-02-20,Wheat,Khilchipur,2000.0,2150.0,2150.0,Madhya Pradesh,Rajgarh
2023-02-21,Wheat,Khilchipur,2000.0,2260.0,2100.0,Madhya Pradesh,Rajgarh
2023-02-22,Wheat,Khilchipur,1930.0,2011.0,2000.0,Madhya Pradesh,Rajgarh
2023-02-23,Wheat,Khilchipur,1950.0,2050.0,2010.0,Madhya Pradesh,Rajgarh
2023-02-24,Wheat,Khilchipur,1900.0,2010.0,1950.0,Madhya Pradesh,Rajgarh
2023-02-25,Wheat,Khilchipur,2000.0,2087.0,2050.0,Madhya Pradesh,Rajgarh
2023-02-28,Wheat,Khilchipur,2025.0,2100.0,2060.0,Madhya Pradesh,Rajgarh
2023-03-01,Wheat,Khilchipur,1900.0,2070.0,2050.0,Madhya Pradesh,Rajgarh
2023-03-02,Wheat,Khilchipur,2000.0,2091.0,2050.0,Madhya Pradesh,Rajgarh
2023-03-03,Wheat,Khilchipur,2000.0,2082.0,2020.0,Madhya Pradesh,Rajgarh
2023-03-04,Wheat,Khilchipur,2000.0,2068.0,2050.0,Madhya Pradesh,Rajgarh
2023-03-06,Wheat,Khilchipur,2070.0,2070.0,2070.0,Madhya Pradesh,Rajgarh
2023-03-07,Wheat,Khilchipur,1970.0,1970.0,1970.0,Madhya Pradesh,Rajgarh
2023-03-09,Wheat,Khilchipur,1900.0,2070.0,2020.0,Madhya Pradesh,Rajgarh
2023-03-11,Wheat,Khilchipur,2034.0,2084.0,2050.0,Madhya Pradesh,Rajgarh
2023-03-13,Wheat,Khilchipur,2010.0,2010.0,2010.0,Madhya Pradesh,Rajgarh
2023-03-14,Wheat,Khilchipur,1600.0,2100.0,2000.0,Madhya Pradesh,Rajgarh
2023-03-15,Wheat,Khilchipur,1380.0,2050.0,2000.0,Madhya Pradesh,Rajgarh
2023-03-16,Wheat,Khilchipur,1400.0,2053.0,2000.0,Madhya Pradesh,Rajgarh
2023-03-17,Wheat,Khilchipur,1755.0,2050.0,2010.0,Madhya Pradesh,Rajgarh
2023-03-19,Wheat,Khilchipur,1950.0,2060.0,2000.0,Madhya Pradesh,Rajgarh
2023-03-20,Wheat,Khilchipur,2000.0,2000.0,2000.0,Madhya Pradesh,Rajgarh
2023-03-21,Wheat,Khilchipur,1745.0,2126.0,2050.0,Madhya Pradesh,Rajgarh
2023-03-22,Wheat,Khilchipur,2050.0,2085.0,2080.0,Madhya Pradesh,Rajgarh
2023-03-23,Wheat,Khilchipur,1800.0,2175.0,2100.0,Madhya Pradesh,Rajgarh
2023-03-24,Wheat,Khilchipur,1700.0,2090.0,2000.0,Madhya Pradesh,Rajgarh
2023-03-25,Wheat,Khilchipur,1750.0,2204.0,2100.0,Madhya Pradesh,Rajgarh
2023-03-27,Wheat,Khilchipur,1700.0,1800.0,1750.0,Madhya Pradesh,Rajgarh
2023-03-28,Wheat,Khilchipur,1700.0,2300.0,2050.0,Madhya Pradesh,Rajgarh
2023-03-30,Wheat,Khilchipur,1600.0,2000.0,1900.0,Madhya Pradesh,Rajgarh
2023-03-31,Wheat,Khilchipur,1900.0,2025.0,2000.0,Madhya Pradesh,Rajgarh
2023-04-01,Wheat,Khilchipur,2000.0,2020.0,2016.0,Madhya Pradesh,Rajgarh
2023-04-02,Wheat,Khilchipur,2000.0,2026.0,2010.0,Madhya Pradesh,Rajgarh
2023-04-04,Wheat,Khilchipur,1800.0,2320.0,2000.0,Madhya Pradesh,Rajgarh
2023-04-05,Wheat,Khilchipur,1951.0,2270.0,2090.0,Madhya Pradesh,Rajgarh
2023-04-06,Wheat,Khilchipur,1800.0,2276.0,2150.0,Madhya Pradesh,Rajgarh
2023-04-08,Wheat,Khilchipur,1830.0,2135.0,2000.0,Madhya Pradesh,Rajgarh
2023-04-11,Wheat,Khilchipur,1870.0,2161.0,2000.0,Madhya Pradesh,Rajgarh
2023-04-12,Wheat,Khilchipur,1900.0,2203.0,2025.0,Madhya Pradesh,Rajgarh
2023-04-13,Wheat,Khilchipur,1881.0,2200.0,2000.0,Madhya Pradesh,Rajgarh
2023-04-14,Wheat,Khilchipur,1868.0,2042.0,2000.0,Madhya Pradesh,Rajgarh
2023-04-15,Wheat,Khilchipur,1959.0,2111.0,2000.0,Madhya Pradesh,Rajgarh
2023-04-18,Wheat,Khilchipur,1980.0,2132.0,2050.0,Madhya Pradesh,Rajgarh
2023-04-19,Wheat,Khilchipur,1990.0,2060.0,2000.0,Madhya Pradesh,Rajgarh
2023-04-21,Wheat,Khilchipur,1975.0,2135.0,2030.0,Madhya Pradesh,Rajgarh
2023-04-22,Wheat,Khilchipur,2050.0,2050.0,2050.0,Madhya Pradesh,Rajgarh
2023-04-23,Wheat,Khilchipur,2000.0,2000.0,2000.0,Madhya Pradesh,Rajgarh
2023-04-24,Wheat,Khilchipur,2050.0,2050.0,2050.0,Madhya Pradesh,Rajgarh
2023-04-25,Wheat,Khilchipur,1950.0,2172.0,2050.0,Madhya Pradesh,Rajgarh
2023-04-26,Wheat,Khilchipur,1960.0,2150.0,2070.0,Madhya Pradesh,Rajgarh
2023-04-27,Wheat,Khilchipur,2046.0,2100.0,2070.0,Madhya Pradesh,Rajgarh
2023-04-28,Wheat,Khilchipur,2050.0,2100.0,2070.0,Madhya Pradesh,Rajgarh
2023-04-29,Wheat,Khilchipur,2050.0,2105.0,2080.0,Madhya Pradesh,Rajgarh
2023-04-30,Wheat,Khilchipur,2000.0,2000.0,2000.0,Madhya Pradesh,Rajgarh
2023-05-02,Wheat,Khilchipur,2046.0,2121.0,2080.0,Madhya Pradesh,Rajgarh
2023-05-03,Wheat,Khilchipur,1970.0,2116.0,2050.0,Madhya Pradesh,Rajgarh
2023-05-04,Wheat,Khilchipur,2000.0,2130.0,2100.0,Madhya Pradesh,Rajgarh
2023-05-05,Wheat,Khilchipur,2000.0,2125.0,2100.0,Madhya Pradesh,Rajgarh
2023-05-06,Wheat,Khilchipur,2050.0,2175.0,2100.0,Madhya Pradesh,Rajgarh
2023-05-07,Wheat,Khilchipur,2100.0,2100.0,2100.0,Madhya Pradesh,Rajgarh
2023-05-08,Wheat,Khilchipur,2000.0,2000.0,2000.0,Madhya Pradesh,Rajgarh
2023-05-10,Wheat,Khilchipur,1870.0,2097.0,2050.0,Madhya Pradesh,Rajgarh
2023-05-11,Wheat,Khilchipur,1985.0,2116.0,2050.0,Madhya Pradesh,Rajgarh
2023-05-12,Wheat,Khilchipur,1984.0,2130.0,2050.0,Madhya Pradesh,Rajgarh
2023-05-13,Wheat,Khilchipur,1970.0,2115.0,2000.0,Madhya Pradesh,Rajgarh
2023-05-14,Wheat,Khilchipur,2005.0,2005.0,2005.0,Madhya Pradesh,Rajgarh
2023-05-15,Wheat,Khilchipur,2150.0,2150.0,2150.0,Madhya Pradesh,Rajgarh
2023-05-16,Wheat,Khilchipur,2100.0,2160.0,2150.0,Madhya Pradesh,Rajgarh
2023-05-17,Wheat,Khilchipur,1900.0,2176.0,2150.0,Madhya Pradesh,Rajgarh
2023-05-18,Wheat,Khilchipur,2000.0,2172.0,2140.0,Madhya Pradesh,Rajgarh
2023-05-19,Wheat,Khilchipur,2140.0,2200.0,2150.0,Madhya Pradesh,Rajgarh
2023-05-20,Wheat,Khilchipur,2061.0,2223.0,2150.0,Madhya Pradesh,Rajgarh
2023-05-23,Wheat,Khilchipur,2088.0,2250.0,2200.0,Madhya Pradesh,Rajgarh
2023-05-24,Wheat,Khilchipur,2082.0,2250.0,2200.0,Madhya Pradesh,Rajgarh
2023-05-25,Wheat,Khilchipur,2031.0,2230.0,2200.0,Madhya Pradesh,Rajgarh
2023-05-26,Wheat,Khilchipur,2100.0,2282.0,2200.0,Madhya Pradesh,Rajgarh
2023-05-27,Wheat,Khilchipur,2075.0,2255.0,2200.0,Madhya Pradesh,Rajgarh
2023-05-28,Wheat,Khilchipur,2200.0,2200.0,2200.0,Madhya Pradesh,Rajgarh
2023-05-30,Wheat,Khilchipur,2075.0,2266.0,2220.0,Madhya Pradesh,Rajgarh
2023-05-31,Wheat,Khilchipur,2081.0,2271.0,2230.0,Madhya Pradesh,Rajgarh
2023-06-01,Wheat,Khilchipur,2080.0,2249.0,2210.0,Madhya Pradesh,Rajgarh
2023-06-02,Wheat,Khilchipur,2200.0,2270.0,2240.0,Madhya Pradesh,Rajgarh
2023-06-03,Wheat,Khilchipur,2170.0,2220.0,2200.0,Madhya Pradesh,Rajgarh
2023-06-06,Wheat,Khilchipur,2200.0,2240.0,2220.0,Madhya Pradesh,Rajgarh
2023-06-07,Wheat,Khilchipur,2065.0,2210.0,2180.0,Madhya Pradesh,Rajgarh
2023-06-08,Wheat,Khilchipur,2120.0,2238.0,2175.0,Madhya Pradesh,Rajgarh
2023-06-09,Wheat,Khilchipur,2150.0,2217.0,2200.0,Madhya Pradesh,Rajgarh
2023-06-10,Wheat,Khilchipur,2180.0,2222.0,2200.0,Madhya Pradesh,Rajgarh
2023-06-13,Wheat,Khilchipur,2089.0,2203.0,2130.0,Madhya Pradesh,Rajgarh
2023-06-14,Wheat,Khilchipur,2100.0,2192.0,2130.0,Madhya Pradesh,Rajgarh
2023-06-15,Wheat,Khilchipur,2070.0,2132.0,2120.0,Madhya Pradesh,Rajgarh
2023-06-16,Wheat,Khilchipur,2100.0,2190.0,2150.0,Madhya Pradesh,Rajgarh
2023-06-17,Wheat,Khilchipur,2074.0,2202.0,2150.0,Madhya Pradesh,Rajgarh
